# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0376991 0.000432035 0.0114601 -0.642432 0 0.5 0 0 -0.565187  -0.691457 0 0.341816 0 0 -0.632459  -0.0282906 0 0.0123709 0 0 -0.0293132  0.0773158 0 0.145813 0 0 0.0965851  0 0 0 0 0 0  
3.76991 0.0439439 0.0116591 -0.606136 0 0.5 0 0 -0.553795  -0.657514 0 0.338804 0 0 -0.628101  -0.027465 0 0.0142037 0 0 -0.0277407  0.0788429 0 0.146992 0 0 0.102047  0 0 0 0 0 0  
7.53982 0.087558 0.0114588 -0.569649 0 0.5 0 0 -0.561458  -0.626317 0 0.344795 0 0 -0.642072  -0.0257313 0 0.0102342 0 0 -0.0286587  0.0823996 0 0.144971 0 0 0.109273  0 0 0 0 0 0  
11.3097 0.1306 0.0115582 -0.566425 0 0.5 0 0 -0.580781  -0.615012 0 0.344191 0 0 -0.658437  -0.0283143 0 0.0125543 0 0 -0.0271498  0.0769012 0 0.143255 0 0 0.104806  0 0 0 0 0 0  
15.0796 0.174287 0.0115381 -0.56554 0 0.5 0 0 -0.568356  -0.620314 0 0.342339 0 0 -0.646833  -0.0323659 0 0.0125215 0 0 -0.0294887  0.0871391 0 0.14514 0 0 0.107966  0 0 0 0 0 0  
18.8496 0.217313 0.0113585 -0.589425 0 0.5 0 0 -0.575353  -0.650539 0 0.34839 0 0 -0.653052  -0.0351911 0 0.0114534 0 0 -0.0282752  0.096305 0 0.140156 0 0 0.105974  0 0 0 0 0 0  
22.6195 0.260165 0.011478 -0.616093 0 0.5 0 0 -0.615111  -0.669498 0 0.353886 0 0 -0.679923  -0.0316831 0 0.0146619 0 0 -0.0227553  0.0850883 0 0.131452 0 0 0.0875673  0 0 0 0 0 0  
26.3894 0.302073 0.0107404 -0.594819 0 0.5 0 0 -0.611012  -0.649309 0 0.352559 0 0 -0.686166  -0.0327158 0 0.0137504 0 0 -0.0252228  0.0872061 0 0.13369 0 0 0.100377  0 0 0 0 0 0  
30.1593 0.341597 0.010414 -0.607137 0 0.5 0 0 -0.608345  -0.657594 0 0.357011 0 0 -0.690283  -0.028118 0 0.0134231 0 0 -0.0226973  0.0785743 0 0.129565 0 0 0.104635  0 0 0 0 0 0  
33.9292 0.380718 0.0102824 -0.639449 0 0.5 0 0 -0.630339  -0.68012 0 0.356311 0 0 -0.706361  -0.0262856 0 0.0140986 0 0 -0.0237943  0.0669557 0 0.12959 0 0 0.099816  0 0 0 0 0 0  
37.6991 0.419784 0.0104369 -0.665012 0 0.5 0 0 -0.656876  -0.706092 0 0.356135 0 0 -0.728396  -0.0258477 0 0.0138924 0 0 -0.0261109  0.0669274 0 0.129973 0 0 0.09763  0 0 0 0 0 0  
41.469 0.458774 0.0102381 -0.664126 0 0.5 0 0 -0.696849  -0.703211 0 0.355203 0 0 -0.763053  -0.0242447 0 0.0159221 0 0 -0.0275548  0.0633301 0 0.128875 0 0 0.0937587  0 0 0 0 0 0  
45.2389 0.498113 0.0105 -0.645616 0 0.5 0 0 -0.700688  -0.691231 0 0.352417 0 0 -0.770462  -0.0262951 0 0.0129957 0 0 -0.0302882  0.0719103 0 0.134587 0 0 0.100062  0 0 0 0 0 0  
