# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.000942478 0.000421159 0.446864 -25.4589 0 20 0 0 -22.9637  -28.126 0 13.9434 0 0 -27.3724  -0.776385 0 0.479505 0 0 -0.847319  3.44347 0 5.57714 0 0 5.256  0 0 0 0 0 0  
0.0942478 0.0158887 0.129853 -25.9374 0 20 0 0 -26.0189  -26.6611 0 18.1905 0 0 -27.178  -0.236499 0 0.146713 0 0 -0.213549  0.960151 0 1.66277 0 0 1.3726  0 0 0 0 0 0  
0.188496 0.0272358 0.111887 -28.9331 0 20 0 0 -29.7434  -29.3921 0 18.5373 0 0 -30.5084  -0.193688 0 0.14057 0 0 -0.150188  0.652696 0 1.32217 0 0 0.915193  0 0 0 0 0 0  
0.282743 0.0374892 0.104594 -31.0864 0 20 0 0 -32.3681  -31.4129 0 18.6757 0 0 -32.9562  -0.160066 0 0.150847 0 0 -0.141795  0.486543 0 1.17342 0 0 0.729957  0 0 0 0 0 0  
0.376991 0.0469968 0.0975653 -32.8648 0 20 0 0 -34.8263  -33.0864 0 18.8295 0 0 -35.2351  -0.136718 0 0.165262 0 0 -0.0943097  0.358314 0 1.00526 0 0 0.503153  0 0 0 0 0 0  
0.471239 0.0555547 0.0861586 -34.5672 0 20 0 0 -36.7324  -34.7555 0 19.0302 0 0 -37.0775  -0.118347 0 0.134578 0 0 -0.0603485  0.306688 0 0.83521 0 0 0.405464  0 0 0 0 0 0  
0.565487 0.0635548 0.0822541 -36.0419 0 20 0 0 -38.836  -36.1888 0 19.0777 0 0 -39.1146  -0.113967 0 0.128371 0 0 -0.0691127  0.260849 0 0.793952 0 0 0.347668  0 0 0 0 0 0  
0.659734 0.0711194 0.0779235 -37.0757 0 20 0 0 -40.1533  -37.2094 0 19.1527 0 0 -40.4104  -0.0889169 0 0.125096 0 0 -0.0530583  0.222549 0 0.72218 0 0 0.310109  0 0 0 0 0 0  
0.753982 0.07816 0.0731561 -37.7838 0 20 0 0 -40.9601  -37.9139 0 19.2013 0 0 -41.1664  -0.0610503 0 0.12069 0 0 -0.0421089  0.191215 0 0.678003 0 0 0.24838  0 0 0 0 0 0  
0.84823 0.0849737 0.072147 -38.2796 0 20 0 0 -41.0634  -38.3943 0 19.2059 0 0 -41.2566  -0.0545529 0 0.119922 0 0 -0.0382735  0.169179 0 0.674143 0 0 0.231463  0 0 0 0 0 0  
0.942478 0.0919154 0.0741675 -38.5819 0 20 0 0 -41.5628  -38.7027 0 19.1912 0 0 -41.7588  -0.0642434 0 0.123857 0 0 -0.0390396  0.185063 0 0.68491 0 0 0.235114  0 0 0 0 0 0  
1.03673 0.0987361 0.0710983 -39.1067 0 20 0 0 -41.8337  -39.1955 0 19.2021 0 0 -42.0045  -0.0821622 0 0.124903 0 0 -0.0505906  0.170954 0 0.673012 0 0 0.22141  0 0 0 0 0 0  
1.13097 0.105387 0.0693056 -39.217 0 20 0 0 -41.7467  -39.332 0 19.2249 0 0 -41.9717  -0.0713812 0 0.120922 0 0 -0.0386031  0.186306 0 0.654194 0 0 0.263548  0 0 0 0 0 0  
1.22522 0.111829 0.0675847 -39.5128 0 20 0 0 -41.9548  -39.6403 0 19.2744 0 0 -42.1961  -0.0499124 0 0.10915 0 0 -0.0158287  0.177356 0 0.616456 0 0 0.257163  0 0 0 0 0 0  
1.31947 0.11797 0.0633071 -39.8462 0 20 0 0 -42.2916  -39.9529 0 19.3122 0 0 -42.4947  -0.0499166 0 0.100726 0 0 -0.0346268  0.156604 0 0.587055 0 0 0.237656  0 0 0 0 0 0  
1.41372 0.123864 0.062058 -39.8189 0 20 0 0 -42.3275  -39.9296 0 19.3307 0 0 -42.5245  -0.0461307 0 0.103312 0 0 -0.0326141  0.156838 0 0.565939 0 0 0.229543  0 0 0 0 0 0  
1.50796 0.129919 0.0644048 -40.0297 0 20 0 0 -42.1446  -40.1034 0 19.2958 0 0 -42.3092  -0.0529973 0 0.112201 0 0 -0.0306171  0.126685 0 0.592044 0 0 0.195155  0 0 0 0 0 0  
1.60221 0.136146 0.0676897 -40.5944 0 20 0 0 -42.5655  -40.6821 0 19.2596 0 0 -42.7374  -0.0675038 0 0.119541 0 0 -0.0391414  0.155209 0 0.620855 0 0 0.211008  0 0 0 0 0 0  
1.69646 0.142385 0.063641 -41.5476 0 20 0 0 -43.7088  -41.6156 0 19.3052 0 0 -43.8496  -0.0672278 0 0.115703 0 0 -0.0410946  0.135238 0 0.579049 0 0 0.181979  0 0 0 0 0 0  
1.79071 0.14815 0.0588429 -42.5799 0 20 0 0 -44.4147  -42.6275 0 19.3657 0 0 -44.5433  -0.070793 0 0.105794 0 0 -0.041731  0.118428 0 0.528463 0 0 0.170315  0 0 0 0 0 0  
1.88496 0.153488 0.0545649 -43.0173 0 20 0 0 -44.8842  -43.0846 0 19.4482 0 0 -45.0362  -0.0586569 0 0.0955383 0 0 -0.0318388  0.126026 0 0.456246 0 0 0.183871  0 0 0 0 0 0  
1.9792 0.15837 0.0486486 -43.1315 0 20 0 0 -45.5823  -43.1829 0 19.5322 0 0 -45.7302  -0.0412051 0 0.0801393 0 0 -0.0196281  0.0926567 0 0.387636 0 0 0.167455  0 0 0 0 0 0  
2.07345 0.162817 0.04521 -43.4391 0 20 0 0 -46.2121  -43.4803 0 19.5733 0 0 -46.3497  -0.030078 0 0.0735993 0 0 -0.0100269  0.0712945 0 0.353106 0 0 0.147717  0 0 0 0 0 0  
2.1677 0.166836 0.040252 -43.4116 0 20 0 0 -46.5892  -43.4437 0 19.6247 0 0 -46.7093  -0.0232541 0 0.0674051 0 0 -0.0100778  0.0553463 0 0.307935 0 0 0.130119  0 0 0 0 0 0  
2.26195 0.170485 0.0376368 -42.8079 0 20 0 0 -46.9932  -42.8286 0 19.6525 0 0 -47.0947  -0.0213719 0 0.0647867 0 0 -0.0052229  0.042019 0 0.282696 0 0 0.106747  0 0 0 0 0 0  
2.35619 0.173878 0.0344244 -42.3429 0 20 0 0 -46.7963  -42.3769 0 19.6859 0 0 -46.8931  -0.0132963 0 0.0583831 0 0 -0.00138829  0.0472362 0 0.255734 0 0 0.0981808  0 0 0 0 0 0  
2.45044 0.177069 0.033709 -42.3234 0 20 0 0 -46.385  -42.3702 0 19.7003 0 0 -46.487  -0.0110284 0 0.0524005 0 0 0.00190577  0.0578021 0 0.247256 0 0 0.100083  0 0 0 0 0 0  
2.54469 0.180152 0.0313075 -42.6833 0 20 0 0 -46.0305  -42.7276 0 19.7154 0 0 -46.1297  -0.0134055 0 0.0450548 0 0 -0.00789693  0.0576467 0 0.239578 0 0 0.107104  0 0 0 0 0 0  
2.63894 0.183001 0.029306 -42.7328 0 20 0 0 -46.1188  -42.7754 0 19.7284 0 0 -46.2093  -0.018531 0 0.0449828 0 0 -0.0122685  0.0611993 0 0.226589 0 0 0.102718  0 0 0 0 0 0  
2.73319 0.185732 0.028196 -42.6679 0 20 0 0 -46.1598  -42.7108 0 19.7422 0 0 -46.2426  -0.020825 0 0.0411281 0 0 -0.0112206  0.0637725 0 0.216693 0 0 0.0939834  0 0 0 0 0 0  
2.82743 0.188402 0.0280369 -42.1488 0 20 0 0 -45.8808  -42.1965 0 19.7342 0 0 -45.9702  -0.0234225 0 0.0428206 0 0 -0.0106076  0.0711333 0 0.222985 0 0 0.0999376  0 0 0 0 0 0  
2.92168 0.190969 0.0267162 -41.4634 0 20 0 0 -45.7958  -41.5145 0 19.7467 0 0 -45.8815  -0.0190379 0 0.0394888 0 0 -0.0159887  0.0701367 0 0.213796 0 0 0.101742  0 0 0 0 0 0  
3.01593 0.193582 0.0283048 -41.0173 0 20 0 0 -45.8304  -41.0835 0 19.7242 0 0 -45.9288  -0.0164647 0 0.0428044 0 0 -0.0179951  0.0826201 0 0.232978 0 0 0.116444  0 0 0 0 0 0  
3.11018 0.196463 0.0322432 -40.6219 0 20 0 0 -45.5384  -40.7004 0 19.6823 0 0 -45.6469  -0.0140413 0 0.0488204 0 0 -0.0190095  0.0925677 0 0.268834 0 0 0.12754  0 0 0 0 0 0  
3.20442 0.199494 0.0317694 -40.5939 0 20 0 0 -44.9718  -40.6718 0 19.6781 0 0 -45.0803  -0.0158584 0 0.0495663 0 0 -0.0129759  0.0937923 0 0.27229 0 0 0.121462  0 0 0 0 0 0  
3.29867 0.202509 0.0330381 -40.6885 0 20 0 0 -44.6741  -40.7529 0 19.6643 0 0 -44.7862  -0.0212761 0 0.0534655 0 0 -0.0149606  0.0856082 0 0.282253 0 0 0.127031  0 0 0 0 0 0  
