# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0628319 0.000403349 0.0064195 -0.37307 0 0.3 0 0 -0.383503  -0.400797 0 0.214217 0 0 -0.424318  -0.0143554 0 0.00816451 0 0 -0.0152911  0.0420825 0 0.0776181 0 0 0.0561054  0 0 0 0 0 0  
6.28319 0.0402443 0.00647785 -0.351045 0 0.3 0 0 -0.363895  -0.388695 0 0.212626 0 0 -0.418483  -0.0153702 0 0.00607995 0 0 -0.0182356  0.0530201 0 0.0812944 0 0 0.0728244  0 0 0 0 0 0  
12.5664 0.0815779 0.00671191 -0.341287 0 0.3 0 0 -0.360454  -0.379649 0 0.209542 0 0 -0.412578  -0.0170899 0 0.00615143 0 0 -0.0202064  0.0554524 0 0.0843061 0 0 0.0723298  0 0 0 0 0 0  
18.8496 0.123757 0.00671191 -0.36837 0 0.3 0 0 -0.369712  -0.400941 0 0.20881 0 0 -0.418558  -0.0156907 0 0.0065202 0 0 -0.0183744  0.0482615 0 0.0846703 0 0 0.0672199  0 0 0 0 0 0  
25.1327 0.165395 0.00662804 -0.389231 0 0.3 0 0 -0.368356  -0.42337 0 0.213562 0 0 -0.420172  -0.0116545 0 0.00689078 0 0 -0.0115227  0.045794 0 0.0795473 0 0 0.0633392  0 0 0 0 0 0  
31.4159 0.20783 0.00697523 -0.396192 0 0.3 0 0 -0.357456  -0.433869 0 0.209599 0 0 -0.408708  -0.0141078 0 0.00718459 0 0 -0.013994  0.0517847 0 0.0832167 0 0 0.0652461  0 0 0 0 0 0  
37.6991 0.251955 0.00708262 -0.388966 0 0.3 0 0 -0.336772  -0.427791 0 0.202132 0 0 -0.394916  -0.0158017 0 0.00725437 0 0 -0.0185697  0.054627 0 0.0906132 0 0 0.0767135  0 0 0 0 0 0  
43.9823 0.296293 0.00703458 -0.39614 0 0.3 0 0 -0.342921  -0.431832 0 0.203225 0 0 -0.394621  -0.0162038 0 0.00806754 0 0 -0.0176205  0.0518958 0 0.0887072 0 0 0.0693206  0 0 0 0 0 0  
50.2655 0.339941 0.00686106 -0.412199 0 0.3 0 0 -0.375251  -0.446909 0 0.211011 0 0 -0.425138  -0.0132657 0 0.00623455 0 0 -0.0162305  0.0479759 0 0.0827548 0 0 0.0661179  0 0 0 0 0 0  
56.5487 0.383519 0.00700027 -0.422262 0 0.3 0 0 -0.40155  -0.453877 0 0.211995 0 0 -0.44737  -0.0146493 0 0.00657593 0 0 -0.0147151  0.0462643 0 0.0814294 0 0 0.0605351  0 0 0 0 0 0  
