# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.00269279 0.000403349 0.149788 -8.70497 0 7 0 0 -8.94841  -9.35194 0 4.9984 0 0 -9.90075  -0.334959 0 0.190505 0 0 -0.356793  0.981926 0 1.81109 0 0 1.30913  0 0 0 0 0 0  
0.269279 0.0200277 0.0635295 -8.77867 0 7 0 0 -8.71764  -9.08199 0 6.13487 0 0 -9.19786  -0.140488 0 0.0633482 0 0 -0.191324  0.443808 0 0.801786 0 0 0.671552  0 0 0 0 0 0  
0.538559 0.0353771 0.0522161 -9.6368 0 7 0 0 -9.99806  -9.82021 0 6.3153 0 0 -10.3199  -0.10334 0 0.0644689 0 0 -0.117472  0.286748 0 0.620229 0 0 0.439357  0 0 0 0 0 0  
0.807838 0.0488383 0.0479921 -10.3021 0 7 0 0 -10.9253  -10.4365 0 6.3948 0 0 -11.1797  -0.0880567 0 0.0636158 0 0 -0.0915863  0.222474 0 0.541585 0 0 0.345927  0 0 0 0 0 0  
1.07712 0.0613347 0.0450425 -10.7748 0 7 0 0 -11.5258  -10.8638 0 6.44048 0 0 -11.7297  -0.0806381 0 0.0595439 0 0 -0.0813484  0.169554 0 0.499975 0 0 0.285267  0 0 0 0 0 0  
1.3464 0.0728017 0.040403 -11.2406 0 7 0 0 -12.0403  -11.2948 0 6.50482 0 0 -12.1749  -0.0696647 0 0.0584697 0 0 -0.0728686  0.123825 0 0.43671 0 0 0.207475  0 0 0 0 0 0  
1.61568 0.083305 0.0374665 -11.4846 0 7 0 0 -12.4741  -11.5538 0 6.56692 0 0 -12.6024  -0.0472582 0 0.0559257 0 0 -0.0553309  0.116452 0 0.377153 0 0 0.183656  0 0 0 0 0 0  
1.88496 0.0934344 0.0377941 -11.7955 0 7 0 0 -12.6578  -11.8732 0 6.57134 0 0 -12.7811  -0.0463463 0 0.0571494 0 0 -0.0499185  0.124043 0 0.371511 0 0 0.173238  0 0 0 0 0 0  
2.15423 0.103526 0.0376316 -12.1992 0 7 0 0 -12.836  -12.2773 0 6.58049 0 0 -12.949  -0.0456906 0 0.0570554 0 0 -0.052287  0.123735 0 0.362458 0 0 0.165294  0 0 0 0 0 0  
2.42351 0.11335 0.0355922 -12.5303 0 7 0 0 -12.9391  -12.602 0 6.60275 0 0 -13.0347  -0.047806 0 0.0550269 0 0 -0.0500441  0.119518 0 0.342221 0 0 0.14572  0 0 0 0 0 0  
2.69279 0.122553 0.033239 -12.6745 0 7 0 0 -13.101  -12.7416 0 6.62881 0 0 -13.1857  -0.0340219 0 0.0542742 0 0 -0.0439043  0.101177 0 0.316915 0 0 0.128622  0 0 0 0 0 0  
2.96207 0.131093 0.0303293 -12.6069 0 7 0 0 -13.4035  -12.6623 0 6.6644 0 0 -13.4952  -0.0295252 0 0.0482131 0 0 -0.0327845  0.0849357 0 0.287386 0 0 0.124531  0 0 0 0 0 0  
3.23135 0.139403 0.0311882 -12.9556 0 7 0 0 -13.7582  -13.0009 0 6.64294 0 0 -13.8565  -0.0409044 0 0.0500893 0 0 -0.0327323  0.0862234 0 0.306975 0 0 0.130989  0 0 0 0 0 0  
3.50063 0.147752 0.0322689 -13.5041 0 7 0 0 -14.0265  -13.5386 0 6.6377 0 0 -14.119  -0.0441694 0 0.0524961 0 0 -0.0263181  0.078661 0 0.309805 0 0 0.118837  0 0 0 0 0 0  
3.76991 0.15619 0.0307914 -13.824 0 7 0 0 -14.2512  -13.8499 0 6.64784 0 0 -14.3187  -0.0422954 0 0.0545161 0 0 -0.020403  0.068218 0 0.297641 0 0 0.0879183  0 0 0 0 0 0  
4.03919 0.164349 0.0293169 -14.2546 0 7 0 0 -14.5135  -14.2742 0 6.66525 0 0 -14.5796  -0.0418765 0 0.0521946 0 0 -0.0205169  0.0614059 0 0.282558 0 0 0.0866006  0 0 0 0 0 0  
4.30847 0.172088 0.0279952 -14.7432 0 7 0 0 -14.7008  -14.7722 0 6.69291 0 0 -14.7544  -0.034249 0 0.0512209 0 0 -0.0222672  0.0632352 0 0.25587 0 0 0.0759152  0 0 0 0 0 0  
4.57775 0.17929 0.0259066 -15.0539 0 7 0 0 -14.765  -15.0847 0 6.72556 0 0 -14.822  -0.0312359 0 0.0467655 0 0 -0.0209169  0.062059 0 0.227678 0 0 0.0779689  0 0 0 0 0 0  
4.84703 0.186155 0.024825 -15.1295 0 7 0 0 -14.5239  -15.1706 0 6.74309 0 0 -14.5889  -0.025558 0 0.0426301 0 0 -0.0188874  0.0666883 0 0.214282 0 0 0.0838336  0 0 0 0 0 0  
5.11631 0.192682 0.0232064 -15.0978 0 7 0 0 -14.3171  -15.133 0 6.76048 0 0 -14.37  -0.0220169 0 0.0399255 0 0 -0.0154539  0.0572312 0 0.199594 0 0 0.0683499  0 0 0 0 0 0  
5.38559 0.198771 0.0228146 -14.9742 0 7 0 0 -14.2331  -15.0049 0 6.76258 0 0 -14.2793  -0.022186 0 0.0404749 0 0 -0.0242232  0.0528442 0 0.196948 0 0 0.0704826  0 0 0 0 0 0  
5.65487 0.205072 0.0237284 -14.9484 0 7 0 0 -14.4138  -14.9841 0 6.74591 0 0 -14.4519  -0.0199084 0 0.0442492 0 0 -0.0259021  0.0555343 0 0.20984 0 0 0.064031  0 0 0 0 0 0  
5.92415 0.211473 0.024238 -15.1798 0 7 0 0 -14.6326  -15.2118 0 6.74011 0 0 -14.6735  -0.026544 0 0.046396 0 0 -0.0244981  0.0585935 0 0.213492 0 0 0.0653922  0 0 0 0 0 0  
6.19343 0.217728 0.0225787 -15.3614 0 7 0 0 -14.9593  -15.389 0 6.76422 0 0 -15.0004  -0.0235759 0 0.0408854 0 0 -0.020505  0.0511206 0 0.194893 0 0 0.0616278  0 0 0 0 0 0  
