# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.000376991 0.000421159 1.11716 -63.6473 0 50 0 0 -57.4093  -70.315 0 34.8584 0 0 -68.431  -1.94096 0 1.19876 0 0 -2.1183  8.60867 0 13.9428 0 0 13.14  0 0 0 0 0 0  
0.0376991 0.0147327 0.305912 -63.6726 0 50 0 0 -65.3043  -65.3614 0 45.7359 0 0 -68.0272  -0.500572 0 0.36816 0 0 -0.429378  2.18937 0 3.8959 0 0 3.15224  0 0 0 0 0 0  
0.0753982 0.0254922 0.268563 -70.8446 0 50 0 0 -74.0779  -72.0789 0 46.4728 0 0 -76.0786  -0.512262 0 0.331642 0 0 -0.35367  1.74654 0 3.19554 0 0 2.35444  0 0 0 0 0 0  
0.113097 0.0351324 0.245725 -76.4315 0 50 0 0 -81.382  -77.2269 0 46.9243 0 0 -82.8454  -0.38234 0 0.351113 0 0 -0.286744  1.17775 0 2.72455 0 0 1.75017  0 0 0 0 0 0  
0.150796 0.0439186 0.219113 -80.0955 0 50 0 0 -87.7077  -80.6896 0 47.3501 0 0 -88.7575  -0.319217 0 0.367921 0 0 -0.201147  0.913341 0 2.28197 0 0 1.25095  0 0 0 0 0 0  
0.188496 0.0517544 0.195587 -83.7527 0 50 0 0 -92.531  -84.1891 0 47.756 0 0 -93.4  -0.268451 0 0.322217 0 0 -0.0746748  0.704811 0 1.92183 0 0 0.943678  0 0 0 0 0 0  
0.226195 0.0588542 0.182682 -88.1583 0 50 0 0 -97.5601  -88.5186 0 47.988 0 0 -98.2545  -0.238358 0 0.292164 0 0 -0.0751687  0.598647 0 1.71981 0 0 0.769617  0 0 0 0 0 0  
0.263894 0.0656075 0.17611 -91.8331 0 50 0 0 -101.692  -92.1281 0 48.0887 0 0 -102.271  -0.179179 0 0.280935 0 0 -0.0930902  0.474137 0 1.63033 0 0 0.672351  0 0 0 0 0 0  
0.301593 0.0720321 0.166562 -93.9621 0 50 0 0 -104.176  -94.2528 0 48.2264 0 0 -104.695  -0.155156 0 0.258731 0 0 -0.0795456  0.445799 0 1.51485 0 0 0.597896  0 0 0 0 0 0  
0.339292 0.0780489 0.152152 -95.8561 0 50 0 0 -105.68  -96.135 0 48.3903 0 0 -106.166  -0.131816 0 0.24446 0 0 -0.0652923  0.410696 0 1.36521 0 0 0.551991  0 0 0 0 0 0  
0.376991 0.0836862 0.157244 -96.7848 0 50 0 0 -107.85  -97.041 0 48.3647 0 0 -108.303  -0.13013 0 0.264132 0 0 -0.0601838  0.386315 0 1.37112 0 0 0.512343  0 0 0 0 0 0  
0.41469 0.0895574 0.157212 -97.0699 0 50 0 0 -109.419  -97.266 0 48.3417 0 0 -109.866  -0.137635 0 0.264293 0 0 -0.104778  0.333752 0 1.39397 0 0 0.552226  0 0 0 0 0 0  
