# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0188496 0.000421159 0.0223432 -1.27295 0 1 0 0 -1.14819  -1.4063 0 0.697168 0 0 -1.36862  -0.0388193 0 0.0239752 0 0 -0.042366  0.172173 0 0.278857 0 0 0.2628  0 0 0 0 0 0  
1.88496 0.0415736 0.0222057 -1.2151 0 1 0 0 -1.06464  -1.35638 0 0.671528 0 0 -1.29349  -0.0430511 0 0.0219579 0 0 -0.051879  0.184337 0 0.306515 0 0 0.280725  0 0 0 0 0 0  
3.76991 0.0836108 0.0220366 -1.19243 0 1 0 0 -1.05245  -1.32629 0 0.668437 0 0 -1.27232  -0.0453971 0 0.0247078 0 0 -0.0561972  0.179261 0 0.306855 0 0 0.276061  0 0 0 0 0 0  
5.65487 0.12455 0.0216446 -1.29565 0 1 0 0 -1.12308  -1.38027 0 0.692085 0 0 -1.31147  -0.0455708 0 0.0258901 0 0 -0.0480397  0.130194 0 0.282024 0 0 0.236434  0 0 0 0 0 0  
7.53982 0.165811 0.021804 -1.3123 0 1 0 0 -1.10742  -1.40525 0 0.699058 0 0 -1.30139  -0.0488797 0 0.0271719 0 0 -0.0434623  0.14183 0 0.27377 0 0 0.23744  0 0 0 0 0 0  
9.42478 0.20567 0.0206635 -1.31805 0 1 0 0 -1.11364  -1.42003 0 0.697779 0 0 -1.3046  -0.0506135 0 0.0218194 0 0 -0.0506171  0.152594 0 0.280402 0 0 0.241572  0 0 0 0 0 0  
11.3097 0.244806 0.0210499 -1.31173 0 1 0 0 -1.1041  -1.42162 0 0.699099 0 0 -1.29872  -0.0516974 0 0.0231204 0 0 -0.0483947  0.161592 0 0.27778 0 0 0.243011  0 0 0 0 0 0  
13.1947 0.283865 0.0204394 -1.32808 0 1 0 0 -1.09738  -1.43449 0 0.705454 0 0 -1.28259  -0.0487174 0 0.0228681 0 0 -0.0519074  0.155123 0 0.271678 0 0 0.237122  0 0 0 0 0 0  
15.0796 0.321065 0.019054 -1.39767 0 1 0 0 -1.15312  -1.48656 0 0.728023 0 0 -1.31133  -0.0451203 0 0.0223768 0 0 -0.0410906  0.134011 0 0.2496 0 0 0.199306  0 0 0 0 0 0  
16.9646 0.356905 0.0194159 -1.48916 0 1 0 0 -1.24372  -1.57038 0 0.740157 0 0 -1.36739  -0.0374874 0 0.0226863 0 0 -0.0350717  0.118713 0 0.237156 0 0 0.158751  0 0 0 0 0 0  
