# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0235619 0.000421159 0.0178746 -1.01836 0 0.8 0 0 -0.918548  -1.12504 0 0.557734 0 0 -1.0949  -0.0310554 0 0.0191802 0 0 -0.0338928  0.137739 0 0.223086 0 0 0.21024  0 0 0 0 0 0  
2.35619 0.0423858 0.0182298 -0.947562 0 0.8 0 0 -0.840082  -1.06726 0 0.52777 0 0 -1.03169  -0.0373587 0 0.0173663 0 0 -0.0422771  0.157053 0 0.254864 0 0 0.233883  0 0 0 0 0 0  
4.71239 0.0852382 0.0180602 -0.951693 0 0.8 0 0 -0.822466  -1.05858 0 0.528888 0 0 -1.00783  -0.0370488 0 0.0196725 0 0 -0.0485367  0.143934 0 0.251439 0 0 0.233898  0 0 0 0 0 0  
7.06858 0.127323 0.0178022 -1.03009 0 0.8 0 0 -0.871338  -1.09628 0 0.547572 0 0 -1.03185  -0.0367938 0 0.0221232 0 0 -0.0406002  0.102984 0 0.230305 0 0 0.20111  0 0 0 0 0 0  
9.42478 0.169354 0.0176219 -1.04472 0 0.8 0 0 -0.859673  -1.11765 0 0.553777 0 0 -1.01787  -0.0405093 0 0.0211525 0 0 -0.0407256  0.113438 0 0.225071 0 0 0.198925  0 0 0 0 0 0  
11.781 0.209875 0.0171974 -1.04099 0 0.8 0 0 -0.845777  -1.12746 0 0.549086 0 0 -1.0046  -0.0406593 0 0.0178719 0 0 -0.0404267  0.127132 0 0.233042 0 0 0.199248  0 0 0 0 0 0  
14.1372 0.250682 0.0173359 -1.04575 0 0.8 0 0 -0.842118  -1.13215 0 0.548379 0 0 -1.00196  -0.0426535 0 0.0198731 0 0 -0.0478023  0.129056 0 0.231748 0 0 0.207646  0 0 0 0 0 0  
16.4934 0.291226 0.0169583 -1.08121 0 0.8 0 0 -0.857424  -1.16584 0 0.559364 0 0 -1.00472  -0.0385166 0 0.0181374 0 0 -0.0423973  0.123147 0 0.222499 0 0 0.189692  0 0 0 0 0 0  
18.8496 0.329993 0.0160742 -1.13652 0 0.8 0 0 -0.902294  -1.20803 0 0.571722 0 0 -1.02925  -0.0400055 0 0.0200261 0 0 -0.03499  0.111508 0 0.208252 0 0 0.161941  0 0 0 0 0 0  
21.2058 0.368636 0.0167542 -1.18216 0 0.8 0 0 -0.978418  -1.24714 0 0.57801 0 0 -1.08557  -0.0337272 0 0.020623 0 0 -0.0306428  0.0987115 0 0.201367 0 0 0.137794  0 0 0 0 0 0  
