# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0269279 0.0004688 0.0174094 -0.79882 0 0.7 0 0 -0.736509  -0.855708 0 0.455838 0 0 -0.840821  -0.0451296 0 0.0168165 0 0 -0.0471936  0.102018 0 0.227346 0 0 0.151506  0 0 0 0 0 0  
2.69279 0.0464232 0.0169879 -0.814906 0 0.7 0 0 -0.741316  -0.87235 0 0.462534 0 0 -0.846791  -0.0371592 0 0.0185123 0 0 -0.0466483  0.0946035 0 0.218954 0 0 0.152124  0 0 0 0 0 0  
5.38559 0.09088 0.0162033 -0.887377 0 0.7 0 0 -0.820531  -0.943067 0 0.478416 0 0 -0.91481  -0.041937 0 0.0195763 0 0 -0.0466305  0.0976275 0 0.202008 0 0 0.140909  0 0 0 0 0 0  
8.07838 0.135314 0.0168877 -0.872403 0 0.7 0 0 -0.800828  -0.933735 0 0.480986 0 0 -0.912833  -0.0390583 0 0.0173784 0 0 -0.0436306  0.100391 0 0.201635 0 0 0.155636  0 0 0 0 0 0  
10.7712 0.181024 0.0172682 -0.859625 0 0.7 0 0 -0.78266  -0.925542 0 0.474332 0 0 -0.903298  -0.0438831 0 0.0151137 0 0 -0.0535661  0.1098 0 0.210554 0 0 0.174205  0 0 0 0 0 0  
13.464 0.22746 0.0174392 -0.85626 0 0.7 0 0 -0.790422  -0.915104 0 0.471147 0 0 -0.903565  -0.0461116 0 0.0160485 0 0 -0.0461047  0.104955 0 0.212804 0 0 0.159247  0 0 0 0 0 0  
16.1568 0.274732 0.0174441 -0.82281 0 0.7 0 0 -0.765847  -0.889232 0 0.466164 0 0 -0.886013  -0.0477573 0 0.0169662 0 0 -0.0485656  0.11418 0 0.21687 0 0 0.168732  0 0 0 0 0 0  
18.8496 0.321186 0.0172571 -0.829256 0 0.7 0 0 -0.735224  -0.911492 0 0.46419 0 0 -0.854353  -0.0447267 0 0.0186126 0 0 -0.0500608  0.126963 0 0.217198 0 0 0.16919  0 0 0 0 0 0  
21.5423 0.36792 0.0175967 -0.824379 0 0.7 0 0 -0.692177  -0.914654 0 0.45754 0 0 -0.819835  -0.0443948 0 0.0145122 0 0 -0.0541607  0.13467 0 0.227947 0 0 0.181818  0 0 0 0 0 0  
24.2351 0.414788 0.0173845 -0.832208 0 0.7 0 0 -0.739648  -0.915828 0 0.457104 0 0 -0.848797  -0.043688 0 0.0151203 0 0 -0.0516046  0.127308 0 0.227776 0 0 0.160754  0 0 0 0 0 0  
26.9279 0.461753 0.017296 -0.828442 0 0.7 0 0 -0.781605  -0.904477 0 0.466233 0 0 -0.882675  -0.0421107 0 0.0197576 0 0 -0.0484312  0.118146 0 0.21401 0 0 0.149501  0 0 0 0 0 0  
29.6207 0.508265 0.0171511 -0.867003 0 0.7 0 0 -0.842153  -0.924563 0 0.46948 0 0 -0.927377  -0.0434328 0 0.0208794 0 0 -0.0434125  0.100993 0 0.20964 0 0 0.128637  0 0 0 0 0 0  
32.3135 0.554004 0.0166519 -0.908354 0 0.7 0 0 -0.879827  -0.963036 0 0.485306 0 0 -0.958197  -0.0444628 0 0.0204561 0 0 -0.0365146  0.0991445 0 0.194238 0 0 0.114885  0 0 0 0 0 0  
35.0063 0.597551 0.0156698 -0.911877 0 0.7 0 0 -0.881213  -0.965582 0 0.489143 0 0 -0.960298  -0.0441968 0 0.0215361 0 0 -0.0387451  0.097901 0 0.189321 0 0 0.11783  0 0 0 0 0 0  
37.6991 0.63929 0.0153986 -0.88391 0 0.7 0 0 -0.86846  -0.944216 0 0.494502 0 0 -0.96387  -0.0346912 0 0.0189677 0 0 -0.0392983  0.094998 0 0.186531 0 0 0.134708  0 0 0 0 0 0  
40.3919 0.680905 0.0155144 -0.878927 0 0.7 0 0 -0.832876  -0.940143 0 0.495291 0 0 -0.947966  -0.0346817 0 0.0170755 0 0 -0.0423563  0.0958976 0 0.187633 0 0 0.157446  0 0 0 0 0 0  
43.0847 0.722869 0.0157594 -0.840251 0 0.7 0 0 -0.771261  -0.925547 0 0.480943 0 0 -0.905053  -0.0375797 0 0.0150941 0 0 -0.0420243  0.122876 0 0.203963 0 0 0.175816  0 0 0 0 0 0  
45.7775 0.765051 0.0155846 -0.795206 0 0.7 0 0 -0.741777  -0.891622 0 0.469811 0 0 -0.86751  -0.0443272 0 0.0155277 0 0 -0.0486024  0.140743 0 0.214661 0 0 0.174335  0 0 0 0 0 0  
48.4703 0.806752 0.0153335 -0.805488 0 0.7 0 0 -0.790623  -0.888562 0 0.48199 0 0 -0.901163  -0.035816 0 0.01614 0 0 -0.0426073  0.118891 0 0.20187 0 0 0.153147  0 0 0 0 0 0  
51.1631 0.848225 0.0155529 -0.854115 0 0.7 0 0 -0.859277  -0.915664 0 0.484409 0 0 -0.94677  -0.0376827 0 0.0186331 0 0 -0.0371378  0.099232 0 0.196958 0 0 0.124631  0 0 0 0 0 0  
53.8559 0.890599 0.0159168 -0.894126 0 0.7 0 0 -0.893241  -0.952907 0 0.486108 0 0 -0.979388  -0.0379987 0 0.0204029 0 0 -0.0341187  0.0967794 0 0.193489 0 0 0.120266  0 0 0 0 0 0  
56.5487 0.933608 0.0158148 -0.937702 0 0.7 0 0 -0.884019  -0.991931 0 0.487751 0 0 -0.969874  -0.037576 0 0.0206274 0 0 -0.033118  0.0918048 0 0.191622 0 0 0.118973  0 0 0 0 0 0  
59.2415 0.976304 0.015904 -0.967473 0 0.7 0 0 -0.858857  -1.02911 0 0.496466 0 0 -0.945528  -0.033388 0 0.0180318 0 0 -0.0305996  0.0950279 0 0.185502 0 0 0.11727  0 0 0 0 0 0  
61.9343 1.02012 0.0164939 -0.942862 0 0.7 0 0 -0.808698  -1.01431 0 0.47981 0 0 -0.91362  -0.0433358 0 0.013095 0 0 -0.0409331  0.114788 0 0.207095 0 0 0.145855  0 0 0 0 0 0  
64.627 1.0641 0.0158653 -0.890097 0 0.7 0 0 -0.803375  -0.963852 0 0.472784 0 0 -0.90081  -0.0437869 0 0.0137331 0 0 -0.0460163  0.117542 0 0.213483 0 0 0.143451  0 0 0 0 0 0  
67.3198 1.10733 0.0161569 -0.8262 0 0.7 0 0 -0.805398  -0.906615 0 0.47785 0 0 -0.917366  -0.038219 0 0.0151311 0 0 -0.043862  0.118634 0 0.207019 0 0 0.15583  0 0 0 0 0 0  
70.0126 1.15102 0.0160374 -0.790141 0 0.7 0 0 -0.788244  -0.864559 0 0.472508 0 0 -0.891645  -0.0409706 0 0.0179338 0 0 -0.0432599  0.115388 0 0.209558 0 0 0.146661  0 0 0 0 0 0  
72.7054 1.19423 0.0161151 -0.757434 0 0.7 0 0 -0.748048  -0.843693 0 0.470477 0 0 -0.876495  -0.0423809 0 0.0147153 0 0 -0.0417287  0.12864 0 0.214808 0 0 0.170176  0 0 0 0 0 0  
75.3982 1.23803 0.0164336 -0.765628 0 0.7 0 0 -0.760981  -0.839839 0 0.473154 0 0 -0.878463  -0.0476642 0 0.0144235 0 0 -0.0416749  0.121875 0 0.212423 0 0 0.159157  0 0 0 0 0 0  
78.091 1.28319 0.0168043 -0.755768 0 0.7 0 0 -0.756865  -0.840663 0 0.47282 0 0 -0.87628  -0.0464122 0 0.0151576 0 0 -0.0458378  0.131308 0 0.212023 0 0 0.165253  0 0 0 0 0 0  
80.7838 1.32808 0.0166109 -0.766623 0 0.7 0 0 -0.72451  -0.84905 0 0.454853 0 0 -0.856231  -0.0523894 0 0.0161209 0 0 -0.0527289  0.134816 0 0.229026 0 0 0.18445  0 0 0 0 0 0  
83.4766 1.37291 0.0166945 -0.802594 0 0.7 0 0 -0.727492  -0.873335 0 0.461141 0 0 -0.85912  -0.0465825 0 0.0153687 0 0 -0.0456215  0.117323 0 0.22349 0 0 0.177249  0 0 0 0 0 0  
86.1694 1.41765 0.0164673 -0.866838 0 0.7 0 0 -0.718172  -0.937126 0 0.456241 0 0 -0.844131  -0.0529469 0 0.0139878 0 0 -0.0492863  0.123235 0 0.229771 0 0 0.175245  0 0 0 0 0 0  
88.8622 1.46252 0.016871 -0.897223 0 0.7 0 0 -0.720815  -0.968184 0 0.459617 0 0 -0.842417  -0.0464207 0 0.015676 0 0 -0.0474628  0.117382 0 0.224707 0 0 0.169064  0 0 0 0 0 0  
