# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.00376991 0.00042402 0.112475 -5.44351 0 5 0 0 -5.0685  -6.06159 0 3.2762 0 0 -6.14011  -0.315359 0 0.117446 0 0 -0.374832  0.933447 0 1.60635 0 0 1.44645  0 0 0 0 0 0  
0.376991 0.0246939 0.054115 -6.52898 0 5 0 0 -5.82037  -6.77016 0 4.19182 0 0 -6.24694  -0.134223 0 0.0591873 0 0 -0.168784  0.375402 0 0.748991 0 0 0.595354  0 0 0 0 0 0  
0.753982 0.0427978 0.0426151 -7.44305 0 5 0 0 -6.67104  -7.61791 0 4.41979 0 0 -6.94359  -0.0872638 0 0.0497291 0 0 -0.110856  0.26212 0 0.530481 0 0 0.38341  0 0 0 0 0 0  
1.13097 0.0577473 0.0370694 -8.0868 0 5 0 0 -7.24671  -8.21742 0 4.53406 0 0 -7.45848  -0.0639919 0 0.0447485 0 0 -0.0740786  0.194612 0 0.421188 0 0 0.285848  0 0 0 0 0 0  
1.50796 0.0708929 0.0335114 -8.4879 0 5 0 0 -7.72329  -8.5999 0 4.59297 0 0 -7.89419  -0.0534107 0 0.0405639 0 0 -0.0564655  0.165414 0 0.366461 0 0 0.227362  0 0 0 0 0 0  
1.88496 0.0829782 0.0314292 -8.7962 0 5 0 0 -7.97345  -8.88995 0 4.61874 0 0 -8.11264  -0.0481186 0 0.0427306 0 0 -0.0524254  0.141867 0 0.338527 0 0 0.191616  0 0 0 0 0 0  
2.26195 0.0945821 0.0303386 -9.00823 0 5 0 0 -8.16508  -9.076 0 4.63051 0 0 -8.27494  -0.0561006 0 0.044163 0 0 -0.0598167  0.123876 0 0.325325 0 0 0.169673  0 0 0 0 0 0  
2.63894 0.106091 0.0301806 -9.16996 0 5 0 0 -8.37158  -9.23592 0 4.63683 0 0 -8.48333  -0.0506385 0 0.0421949 0 0 -0.0573921  0.116595 0 0.32097 0 0 0.16914  0 0 0 0 0 0  
3.01593 0.117476 0.0308317 -9.36514 0 5 0 0 -8.67848  -9.4297 0 4.64024 0 0 -8.79731  -0.046447 0 0.0417293 0 0 -0.0435355  0.111007 0 0.318028 0 0 0.162367  0 0 0 0 0 0  
3.39292 0.129043 0.0307855 -9.59646 0 5 0 0 -9.06344  -9.66583 0 4.63835 0 0 -9.18105  -0.0444713 0 0.0429444 0 0 -0.0471891  0.113841 0 0.318702 0 0 0.164801  0 0 0 0 0 0  
3.76991 0.140701 0.0315094 -9.61089 0 5 0 0 -9.21306  -9.68682 0 4.62904 0 0 -9.33167  -0.0395191 0 0.0454992 0 0 -0.0518233  0.115449 0 0.325458 0 0 0.170434  0 0 0 0 0 0  
4.1469 0.152754 0.0329922 -9.60516 0 5 0 0 -9.24175  -9.68148 0 4.62703 0 0 -9.35348  -0.0367375 0 0.049812 0 0 -0.0469561  0.113064 0 0.323158 0 0 0.15868  0 0 0 0 0 0  
4.52389 0.165133 0.0321378 -9.57843 0 5 0 0 -9.22056  -9.63424 0 4.62564 0 0 -9.31985  -0.0387992 0 0.0517028 0 0 -0.0522365  0.0946146 0 0.322661 0 0 0.151525  0 0 0 0 0 0  
4.90088 0.177167 0.031537 -9.57202 0 5 0 0 -9.07947  -9.62161 0 4.6336 0 0 -9.15783  -0.0325467 0 0.053606 0 0 -0.0546166  0.0821401 0 0.312796 0 0 0.132971  0 0 0 0 0 0  
5.27788 0.188979 0.0305624 -9.67249 0 5 0 0 -9.11069  -9.71713 0 4.63888 0 0 -9.18482  -0.0319997 0 0.0557409 0 0 -0.0500164  0.076638 0 0.305375 0 0 0.124149  0 0 0 0 0 0  
5.65487 0.200327 0.0296734 -9.95985 0 5 0 0 -9.24334  -10.0071 0 4.66042 0 0 -9.31805  -0.0331684 0 0.0511366 0 0 -0.0399798  0.0803926 0 0.288443 0 0 0.11469  0 0 0 0 0 0  
