# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0235619 0.00037389 0.0158684 -1.03377 0 0.8 0 0 -1.01837  -1.12282 0 0.56686 0 0 -1.12518  -0.0438501 0 0.0169335 0 0 -0.0410953  0.132896 0 0.216206 0 0 0.147903  0 0 0 0 0 0  
2.35619 0.0369493 0.0153064 -1.06524 0 0.8 0 0 -1.03863  -1.13973 0 0.571642 0 0 -1.15215  -0.0473741 0 0.0178853 0 0 -0.0439018  0.121863 0 0.210473 0 0 0.157428  0 0 0 0 0 0  
4.71239 0.0734735 0.0156998 -1.10712 0 0.8 0 0 -1.09124  -1.17562 0 0.585187 0 0 -1.20224  -0.0410454 0 0.0174564 0 0 -0.0411295  0.109549 0 0.197356 0 0 0.152129  0 0 0 0 0 0  
7.06858 0.110536 0.0158029 -1.11633 0 0.8 0 0 -1.0951  -1.18311 0 0.587366 0 0 -1.20262  -0.0380382 0 0.0200925 0 0 -0.042337  0.104817 0 0.192541 0 0 0.14986  0 0 0 0 0 0  
9.42478 0.147626 0.0158773 -1.11347 0 0.8 0 0 -1.07139  -1.18334 0 0.589306 0 0 -1.17623  -0.0360734 0 0.0209778 0 0 -0.0363742  0.105943 0 0.189716 0 0 0.141209  0 0 0 0 0 0  
11.781 0.185737 0.0164287 -1.11819 0 0.8 0 0 -1.01205  -1.19782 0 0.575012 0 0 -1.13245  -0.0389274 0 0.0200801 0 0 -0.0417976  0.118553 0 0.204908 0 0 0.162202  0 0 0 0 0 0  
14.1372 0.2253 0.0170637 -1.16752 0 0.8 0 0 -1.02092  -1.24231 0 0.571909 0 0 -1.14656  -0.0402165 0 0.0191784 0 0 -0.0506389  0.115008 0 0.208913 0 0 0.176276  0 0 0 0 0 0  
16.4934 0.266495 0.0178997 -1.17661 0 0.8 0 0 -0.975181  -1.25202 0 0.566357 0 0 -1.11573  -0.0375231 0 0.0211785 0 0 -0.0516835  0.112935 0 0.212465 0 0 0.192232  0 0 0 0 0 0  
18.8496 0.308687 0.0176878 -1.11026 0 0.8 0 0 -0.925623  -1.19044 0 0.554762 0 0 -1.07106  -0.0352125 0 0.0260642 0 0 -0.0515291  0.115393 0 0.219174 0 0 0.196962  0 0 0 0 0 0  
21.2058 0.349656 0.0170651 -1.08002 0 0.8 0 0 -0.959129  -1.17616 0 0.560351 0 0 -1.10637  -0.0379707 0 0.0209166 0 0 -0.0476739  0.134117 0 0.218732 0 0 0.194918  0 0 0 0 0 0  
23.5619 0.388732 0.0165226 -1.05003 0 0.8 0 0 -1.05487  -1.1504 0 0.57072 0 0 -1.18264  -0.0358757 0 0.019668 0 0 -0.042242  0.136239 0 0.209612 0 0 0.170006  0 0 0 0 0 0  
25.9181 0.4281 0.0170604 -1.02565 0 0.8 0 0 -1.08871  -1.12715 0 0.571683 0 0 -1.21937  -0.0347338 0 0.0177086 0 0 -0.0406459  0.136227 0 0.210609 0 0 0.171312  0 0 0 0 0 0  
28.2743 0.469114 0.0175858 -0.975913 0 0.8 0 0 -1.07461  -1.08459 0 0.556704 0 0 -1.21256  -0.0349385 0 0.0179055 0 0 -0.044922  0.143612 0 0.225391 0 0 0.182869  0 0 0 0 0 0  
30.6305 0.510714 0.0178182 -0.924323 0 0.8 0 0 -1.06585  -1.02966 0 0.546654 0 0 -1.20991  -0.0369917 0 0.0191301 0 0 -0.048687  0.142327 0 0.234216 0 0 0.19274  0 0 0 0 0 0  
32.9867 0.552885 0.0181165 -0.869244 0 0.8 0 0 -0.9937  -0.97952 0 0.543239 0 0 -1.14748  -0.0362763 0 0.0188052 0 0 -0.0422504  0.146552 0 0.237956 0 0 0.196028  0 0 0 0 0 0  
35.3429 0.595857 0.0182964 -0.821292 0 0.8 0 0 -0.938101  -0.931006 0 0.531386 0 0 -1.08329  -0.0442364 0 0.0216516 0 0 -0.0476038  0.153951 0 0.246963 0 0 0.192788  0 0 0 0 0 0  
37.6991 0.638767 0.0179045 -0.81642 0 0.8 0 0 -0.942779  -0.914567 0 0.539422 0 0 -1.08868  -0.0431867 0 0.0225425 0 0 -0.0470345  0.141334 0 0.238035 0 0 0.192938  0 0 0 0 0 0  
40.0553 0.680308 0.0170914 -0.831636 0 0.8 0 0 -0.980566  -0.926949 0 0.563411 0 0 -1.11016  -0.0402464 0 0.0233948 0 0 -0.0316575  0.135559 0 0.213195 0 0 0.161248  0 0 0 0 0 0  
42.4115 0.719717 0.0163894 -0.879355 0 0.8 0 0 -0.989154  -0.970744 0 0.562822 0 0 -1.12151  -0.0450897 0 0.0216514 0 0 -0.0472627  0.136478 0 0.215527 0 0 0.179623  0 0 0 0 0 0  
44.7677 0.757946 0.0161193 -0.971299 0 0.8 0 0 -1.04795  -1.0512 0 0.578155 0 0 -1.16845  -0.0390159 0 0.0216334 0 0 -0.0375709  0.118921 0 0.200212 0 0 0.158071  0 0 0 0 0 0  
47.1239 0.796746 0.0170391 -0.998557 0 0.8 0 0 -1.04032  -1.07823 0 0.573536 0 0 -1.15643  -0.0380348 0 0.0214075 0 0 -0.0360822  0.117712 0 0.205057 0 0 0.152196  0 0 0 0 0 0  
49.4801 0.837751 0.0177042 -0.969455 0 0.8 0 0 -0.950472  -1.04386 0 0.56248 0 0 -1.07364  -0.0331437 0 0.0238441 0 0 -0.0258534  0.107547 0 0.213676 0 0 0.149023  0 0 0 0 0 0  
51.8363 0.879672 0.0177383 -0.942485 0 0.8 0 0 -0.900513  -1.01808 0 0.554161 0 0 -1.03094  -0.0328402 0 0.0240212 0 0 -0.0302683  0.108438 0 0.221818 0 0 0.1607  0 0 0 0 0 0  
54.1925 0.921191 0.0172369 -0.944771 0 0.8 0 0 -0.916321  -1.01655 0 0.564364 0 0 -1.04259  -0.0348531 0 0.0239772 0 0 -0.0305425  0.106627 0 0.211659 0 0 0.156811  0 0 0 0 0 0  
56.5487 0.961361 0.0170871 -0.975141 0 0.8 0 0 -0.941861  -1.05221 0 0.574068 0 0 -1.05964  -0.0360859 0 0.021844 0 0 -0.0317661  0.113152 0 0.204088 0 0 0.149544  0 0 0 0 0 0  
58.9049 1.00158 0.0167806 -1.01182 0 0.8 0 0 -0.966949  -1.08357 0 0.565977 0 0 -1.0932  -0.0394083 0 0.0177825 0 0 -0.0396971  0.111158 0 0.21624 0 0 0.165945  0 0 0 0 0 0  
61.2611 1.04035 0.0160628 -0.9935 0 0.8 0 0 -0.969781  -1.0555 0 0.574692 0 0 -1.08884  -0.0364235 0 0.0186421 0 0 -0.0346168  0.0984216 0 0.206666 0 0 0.153676  0 0 0 0 0 0  
63.6173 1.07808 0.0160405 -0.972156 0 0.8 0 0 -0.964466  -1.04616 0 0.571676 0 0 -1.09024  -0.0402354 0 0.0168993 0 0 -0.0426438  0.114241 0 0.211425 0 0 0.168417  0 0 0 0 0 0  
65.9734 1.11567 0.016028 -0.965625 0 0.8 0 0 -0.988731  -1.04003 0 0.580521 0 0 -1.10133  -0.0322757 0 0.0205933 0 0 -0.0357253  0.106684 0 0.198886 0 0 0.148319  0 0 0 0 0 0  
68.3296 1.15425 0.0168385 -1.00567 0 0.8 0 0 -0.985329  -1.07156 0 0.580749 0 0 -1.1108  -0.0265469 0 0.0195666 0 0 -0.0269656  0.0924349 0 0.199685 0 0 0.152432  0 0 0 0 0 0  
70.6858 1.19476 0.0175512 -1.02175 0 0.8 0 0 -0.957003  -1.0934 0 0.562913 0 0 -1.08576  -0.0351557 0 0.0199921 0 0 -0.0322185  0.106806 0 0.217095 0 0 0.160973  0 0 0 0 0 0  
73.042 1.23666 0.017967 -1.00175 0 0.8 0 0 -0.889027  -1.08151 0 0.554914 0 0 -1.02028  -0.0474132 0 0.0194728 0 0 -0.0390024  0.127167 0 0.225613 0 0 0.170251  0 0 0 0 0 0  
75.3982 1.27893 0.0180927 -1.00377 0 0.8 0 0 -0.848348  -1.08057 0 0.553251 0 0 -0.9807  -0.0432163 0 0.0215472 0 0 -0.0379833  0.120019 0 0.225202 0 0 0.170335  0 0 0 0 0 0  
77.7544 1.32168 0.0185541 -0.988146 0 0.8 0 0 -0.830121  -1.06155 0 0.532795 0 0 -0.977655  -0.0467447 0 0.0226892 0 0 -0.0469733  0.120146 0 0.244516 0 0 0.194508  0 0 0 0 0 0  
80.1106 1.36576 0.0189445 -0.961745 0 0.8 0 0 -0.774378  -1.06085 0 0.531123 0 0 -0.935481  -0.0506769 0 0.0200932 0 0 -0.0460315  0.149778 0 0.248784 0 0 0.207134  0 0 0 0 0 0  
82.4668 1.40923 0.0178148 -0.932689 0 0.8 0 0 -0.751462  -1.01663 0 0.531164 0 0 -0.893349  -0.0504265 0 0.0242424 0 0 -0.0431647  0.134364 0 0.244593 0 0 0.185052  0 0 0 0 0 0  
84.823 1.45047 0.0173638 -0.896459 0 0.8 0 0 -0.783653  -0.989118 0 0.545055 0 0 -0.930305  -0.0497189 0 0.0180775 0 0 -0.0461534  0.142377 0 0.236868 0 0 0.192806  0 0 0 0 0 0  
87.1792 1.49207 0.0179402 -0.864393 0 0.8 0 0 -0.82436  -0.959699 0 0.542941 0 0 -0.966756  -0.0530469 0 0.0177039 0 0 -0.047216  0.148353 0 0.239355 0 0 0.189612  0 0 0 0 0 0  
89.5354 1.53468 0.0182416 -0.872094 0 0.8 0 0 -0.851283  -0.957133 0 0.542489 0 0 -0.974639  -0.0497176 0 0.0204286 0 0 -0.0508123  0.134756 0 0.237083 0 0 0.174168  0 0 0 0 0 0  
91.8916 1.57795 0.0185863 -0.934183 0 0.8 0 0 -0.870741  -1.00962 0 0.549015 0 0 -0.997048  -0.0509315 0 0.0204779 0 0 -0.050093  0.12637 0 0.230507 0 0 0.1764  0 0 0 0 0 0  
94.2478 1.62211 0.018811 -0.959717 0 0.8 0 0 -0.88748  -1.03195 0 0.548075 0 0 -1.00769  -0.0536536 0 0.0182656 0 0 -0.0519526  0.125887 0 0.233659 0 0 0.172167  0 0 0 0 0 0  
96.604 1.666 0.0185546 -1.00852 0 0.8 0 0 -0.929913  -1.06022 0 0.55788 0 0 -1.04037  -0.050307 0 0.0227101 0 0 -0.0414937  0.102005 0 0.21941 0 0 0.151951  0 0 0 0 0 0  
98.9602 1.70989 0.0186227 -1.04736 0 0.8 0 0 -0.953841  -1.08991 0 0.561382 0 0 -1.05999  -0.0481602 0 0.0247846 0 0 -0.0443377  0.0907123 0 0.213833 0 0 0.150489  0 0 0 0 0 0  
101.316 1.75433 0.0189947 -1.08334 0 0.8 0 0 -0.919215  -1.14626 0 0.563141 0 0 -1.04883  -0.0455289 0 0.0202717 0 0 -0.050446  0.108454 0 0.216587 0 0 0.180059  0 0 0 0 0 0  
103.673 1.79895 0.0189385 -1.11564 0 0.8 0 0 -0.941937  -1.17515 0 0.566233 0 0 -1.05943  -0.0374966 0 0.0230923 0 0 -0.0455132  0.0970026 0 0.210675 0 0 0.163009  0 0 0 0 0 0  
106.029 1.8433 0.0187223 -1.07753 0 0.8 0 0 -0.94953  -1.14867 0 0.558569 0 0 -1.06262  -0.045232 0 0.0240304 0 0 -0.0495595  0.116368 0 0.2174 0 0 0.162651  0 0 0 0 0 0  
108.385 1.88636 0.0180823 -1.06333 0 0.8 0 0 -0.96994  -1.13714 0 0.568351 0 0 -1.06875  -0.0434273 0 0.0223294 0 0 -0.0500347  0.117242 0 0.209319 0 0 0.148842  0 0 0 0 0 0  
110.741 1.92797 0.0171266 -1.0446 0 0.8 0 0 -1.00311  -1.12814 0 0.577133 0 0 -1.11043  -0.0362166 0 0.0203389 0 0 -0.0468697  0.119756 0 0.202528 0 0 0.154191  0 0 0 0 0 0  
113.097 1.96748 0.0161666 -1.02299 0 0.8 0 0 -0.970911  -1.10151 0 0.582877 0 0 -1.09083  -0.0261939 0 0.0210986 0 0 -0.0430709  0.104714 0 0.196024 0 0 0.162986  0 0 0 0 0 0  
115.454 2.00492 0.0156424 -1.0385 0 0.8 0 0 -0.936914  -1.10541 0 0.582846 0 0 -1.04971  -0.0334701 0 0.021849 0 0 -0.0440907  0.100378 0 0.195305 0 0 0.156889  0 0 0 0 0 0  
117.81 2.04166 0.0154883 -1.05516 0 0.8 0 0 -0.94666  -1.1163 0 0.588315 0 0 -1.05536  -0.0344983 0 0.021385 0 0 -0.0402535  0.0956347 0 0.1903 0 0 0.148951  0 0 0 0 0 0  
120.166 2.07758 0.015025 -1.01853 0 0.8 0 0 -0.959417  -1.09277 0 0.586844 0 0 -1.07574  -0.0359299 0 0.0198299 0 0 -0.0441785  0.110171 0 0.193326 0 0 0.160497  0 0 0 0 0 0  
122.522 2.11341 0.0153719 -1.03142 0 0.8 0 0 -1.01006  -1.1016 0 0.587182 0 0 -1.12893  -0.035014 0 0.0198754 0 0 -0.0376169  0.10519 0 0.192943 0 0 0.156487  0 0 0 0 0 0  
124.878 2.15047 0.0162738 -1.06381 0 0.8 0 0 -1.05322  -1.12598 0 0.582439 0 0 -1.16307  -0.0395763 0 0.0210045 0 0 -0.0357192  0.101741 0 0.196556 0 0 0.145572  0 0 0 0 0 0  
127.235 2.19054 0.0176836 -1.049 0 0.8 0 0 -1.01437  -1.1195 0 0.571659 0 0 -1.13926  -0.0372808 0 0.0232787 0 0 -0.036969  0.107775 0 0.205063 0 0 0.16186  0 0 0 0 0 0  
129.591 2.23334 0.0185174 -1.01373 0 0.8 0 0 -0.940238  -1.10121 0 0.555429 0 0 -1.0829  -0.0393196 0 0.0236942 0 0 -0.0343501  0.126792 0 0.220877 0 0 0.177008  0 0 0 0 0 0  
