# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0269279 0.00037389 0.0138848 -0.90455 0 0.7 0 0 -0.891072  -0.982466 0 0.496003 0 0 -0.984529  -0.0383689 0 0.0148168 0 0 -0.0359584  0.116284 0 0.18918 0 0 0.129415  0 0 0 0 0 0  
2.69279 0.0370369 0.0135084 -0.937708 0 0.7 0 0 -0.911842  -1.00408 0 0.498473 0 0 -1.01216  -0.0413882 0 0.0156609 0 0 -0.0387059  0.107762 0 0.185866 0 0 0.139024  0 0 0 0 0 0  
5.38559 0.0738213 0.013835 -0.977703 0 0.7 0 0 -0.951287  -1.03879 0 0.510168 0 0 -1.0492  -0.0365852 0 0.0154767 0 0 -0.0357004  0.0976758 0 0.174355 0 0 0.133616  0 0 0 0 0 0  
8.07838 0.110995 0.0137812 -0.981179 0 0.7 0 0 -0.94844  -1.04167 0 0.512551 0 0 -1.04299  -0.0333112 0 0.0177978 0 0 -0.03663  0.0937983 0 0.169652 0 0 0.131182  0 0 0 0 0 0  
10.7712 0.148098 0.0139148 -0.976914 0 0.7 0 0 -0.934276  -1.03905 0 0.514545 0 0 -1.02622  -0.0310009 0 0.0183205 0 0 -0.0319552  0.0931412 0 0.167135 0 0 0.123899  0 0 0 0 0 0  
13.464 0.186356 0.014436 -0.97917 0 0.7 0 0 -0.886872  -1.04861 0 0.500412 0 0 -0.992609  -0.0338523 0 0.01701 0 0 -0.0363881  0.103288 0 0.182578 0 0 0.142125  0 0 0 0 0 0  
16.1568 0.225892 0.0149433 -1.02126 0 0.7 0 0 -0.889813  -1.08916 0 0.499978 0 0 -1.00166  -0.0367468 0 0.0166414 0 0 -0.0442902  0.104648 0 0.183381 0 0 0.156139  0 0 0 0 0 0  
18.8496 0.267067 0.0156334 -1.03087 0 0.7 0 0 -0.854877  -1.0961 0 0.494586 0 0 -0.977871  -0.0334628 0 0.0184216 0 0 -0.0476568  0.0986894 0 0.186992 0 0 0.170651  0 0 0 0 0 0  
21.5423 0.309289 0.0155068 -0.97255 0 0.7 0 0 -0.812603  -1.04388 0 0.485365 0 0 -0.941467  -0.0304596 0 0.0225093 0 0 -0.0452119  0.101789 0 0.192126 0 0 0.174075  0 0 0 0 0 0  
24.2351 0.350162 0.0148178 -0.948456 0 0.7 0 0 -0.846269  -1.02918 0 0.490117 0 0 -0.971836  -0.0338773 0 0.0184071 0 0 -0.0434125  0.114604 0 0.191476 0 0 0.168979  0 0 0 0 0 0  
