# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.8
# Lx 72.1195
# Ly 0
# Lz 72.1195
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.000188496 0.000214075 1.1357 -230.402 0 100 0 0 -220.38  -236.586 0 83.6828 0 0 -229.812  -0.498425 0 2.33658 0 0 -0.775321  6.68246 0 13.9806 0 0 10.2068  0 0 0 0 0 0  
0.0188496 0.00447809 0.135031 -230.533 0 100 0 0 -221.161  -231.216 0 98.0031 0 0 -222.123  -0.0450269 0 0.277023 0 0 -0.105746  0.727628 0 1.7199 0 0 1.06782  0 0 0 0 0 0  
0.0376991 0.00670129 0.108031 -235.629 0 100 0 0 -225.427  -236.095 0 98.425 0 0 -226.038  -0.0272622 0 0.234461 0 0 -0.0327024  0.493717 0 1.34056 0 0 0.643241  0 0 0 0 0 0  
0.0565487 0.00850448 0.0853493 -240.368 0 100 0 0 -230.952  -240.717 0 98.8024 0 0 -231.397  -0.0307921 0 0.188212 0 0 -0.0239306  0.37909 0 1.00938 0 0 0.468385  0 0 0 0 0 0  
0.0753982 0.00992883 0.0668352 -244.539 0 100 0 0 -234.864  -244.817 0 99.0657 0 0 -235.215  -0.0349974 0 0.144694 0 0 -0.0208796  0.313693 0 0.789632 0 0 0.37194  0 0 0 0 0 0  
0.0942478 0.0110742 0.0544376 -248.538 0 100 0 0 -238.28  -248.746 0 99.2596 0 0 -238.559  -0.0282818 0 0.116076 0 0 -0.0253946  0.236476 0 0.624356 0 0 0.304792  0 0 0 0 0 0  
0.113097 0.0120027 0.0447255 -250.645 0 100 0 0 -242.074  -250.79 0 99.4328 0 0 -242.275  -0.0157857 0 0.0906744 0 0 -0.00846827  0.161101 0 0.476573 0 0 0.208697  0 0 0 0 0 0  
0.131947 0.0127307 0.0355337 -252.848 0 100 0 0 -246.105  -252.956 0 99.5495 0 0 -246.255  -0.0120739 0 0.0738505 0 0 -0.00317783  0.120669 0 0.376681 0 0 0.153219  0 0 0 0 0 0  
0.150796 0.0133246 0.0300102 -254.422 0 100 0 0 -249.774  -254.519 0 99.621 0 0 -249.9  -0.00417152 0 0.0630636 0 0 -0.00023263  0.101378 0 0.315962 0 0 0.127024  0 0 0 0 0 0  
0.169646 0.0138601 0.0248729 -256.419 0 100 0 0 -252.075  -256.496 0 99.6909 0 0 -252.176  -0.0014089 0 0.054626 0 0 0.00184375  0.0789016 0 0.254447 0 0 0.0994074  0 0 0 0 0 0  
0.188496 0.0143237 0.0225676 -258.49 0 100 0 0 -254.323  -258.559 0 99.7274 0 0 -254.407  -0.00370276 0 0.0499575 0 0 0.000261419  0.0719068 0 0.222622 0 0 0.0839529  0 0 0 0 0 0  
0.207345 0.0147387 0.0219337 -260.327 0 100 0 0 -256.951  -260.393 0 99.7376 0 0 -257.032  -0.00461043 0 0.0485031 0 0 0.000577326  0.0706215 0 0.213941 0 0 0.0798648  0 0 0 0 0 0  
0.226195 0.015117 0.0191274 -261.927 0 100 0 0 -259.436  -261.984 0 99.771 0 0 -259.504  -0.00426779 0 0.0427162 0 0 0.000912127  0.0606801 0 0.18624 0 0 0.0673055  0 0 0 0 0 0  
0.245044 0.0154511 0.017258 -263.597 0 100 0 0 -260.867  -263.64 0 99.7978 0 0 -260.921  -0.00513792 0 0.0383069 0 0 0.00135259  0.0486708 0 0.16391 0 0 0.0532875  0 0 0 0 0 0  
0.263894 0.0157469 0.0158624 -265.093 0 100 0 0 -262.951  -265.128 0 99.8171 0 0 -262.997  -0.00423289 0 0.0353415 0 0 0.00220792  0.0394686 0 0.147561 0 0 0.0440039  0 0 0 0 0 0  
0.282743 0.0160478 0.0164951 -266.932 0 100 0 0 -264.769  -266.968 0 99.8082 0 0 -264.818  -0.00434091 0 0.0365831 0 0 0.00146847  0.0409344 0 0.15517 0 0 0.0476114  0 0 0 0 0 0  
0.301593 0.0163389 0.0143636 -268.589 0 100 0 0 -266.424  -268.621 0 99.833 0 0 -266.468  -0.00312318 0 0.0326208 0 0 0.0019319  0.0353799 0 0.134334 0 0 0.0419527  0 0 0 0 0 0  
0.320442 0.0166122 0.01589 -268.956 0 100 0 0 -267.508  -268.994 0 99.8143 0 0 -267.559  -0.00424629 0 0.0364265 0 0 0.00104967  0.0419414 0 0.149271 0 0 0.050213  0 0 0 0 0 0  
0.339292 0.0169398 0.0179391 -269.878 0 100 0 0 -269.095  -269.917 0 99.7861 0 0 -269.147  -0.00363727 0 0.0412512 0 0 0.00131991  0.0422015 0 0.172681 0 0 0.0506134  0 0 0 0 0 0  
0.358142 0.0172606 0.0174723 -271.73 0 100 0 0 -270.735  -271.765 0 99.7942 0 0 -270.783  -0.00380429 0 0.0397778 0 0 -0.0003674  0.0389612 0 0.166033 0 0 0.0482213  0 0 0 0 0 0  
