# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.00188496 0.00037389 0.198355 -12.9221 0 10 0 0 -12.7296  -14.0352 0 7.08576 0 0 -14.0647  -0.548127 0 0.211668 0 0 -0.513691  1.6612 0 2.70258 0 0 1.84879  0 0 0 0 0 0  
0.188496 0.0163379 0.068948 -12.9683 0 10 0 0 -13.3744  -13.2631 0 8.98716 0 0 -13.7928  -0.190419 0 0.0798243 0 0 -0.185916  0.485153 0 0.933017 0 0 0.604327  0 0 0 0 0 0  
0.376991 0.0280313 0.0567917 -14.212 0 10 0 0 -14.972  -14.393 0 9.23104 0 0 -15.2819  -0.135385 0 0.0775276 0 0 -0.121687  0.31639 0 0.691429 0 0 0.43164  0 0 0 0 0 0  
0.565487 0.0375058 0.0466636 -15.4348 0 10 0 0 -16.2862  -15.5708 0 9.40075 0 0 -16.5283  -0.094885 0 0.0629902 0 0 -0.084661  0.230912 0 0.53626 0 0 0.326759  0 0 0 0 0 0  
0.753982 0.0456243 0.0404014 -16.339 0 10 0 0 -17.1445  -16.4218 0 9.50029 0 0 -17.3202  -0.0666985 0 0.0587226 0 0 -0.0591164  0.149488 0 0.440988 0 0 0.234769  0 0 0 0 0 0  
0.942478 0.0528976 0.0378093 -17.0644 0 10 0 0 -17.5892  -17.1372 0 9.54876 0 0 -17.7335  -0.0581907 0 0.0569072 0 0 -0.0559325  0.13107 0 0.394336 0 0 0.200268  0 0 0 0 0 0  
1.13097 0.0594637 0.0326377 -17.7141 0 10 0 0 -18.0363  -17.7674 0 9.61126 0 0 -18.1344  -0.0543084 0 0.0543544 0 0 -0.0441879  0.107522 0 0.33439 0 0 0.142312  0 0 0 0 0 0  
1.31947 0.0655265 0.0317927 -18.4089 0 10 0 0 -18.2773  -18.4549 0 9.62756 0 0 -18.3463  -0.0425087 0 0.0523447 0 0 -0.0367157  0.0885296 0 0.320095 0 0 0.105743  0 0 0 0 0 0  
1.50796 0.0714216 0.0304644 -18.8438 0 10 0 0 -18.5866  -18.8719 0 9.64163 0 0 -18.6471  -0.0414201 0 0.0515791 0 0 -0.0401161  0.0695014 0 0.306792 0 0 0.10062  0 0 0 0 0 0  
1.69646 0.0769969 0.0286018 -19.2011 0 10 0 0 -18.8618  -19.2232 0 9.66213 0 0 -18.9144  -0.0437001 0 0.0514331 0 0 -0.0350849  0.0658185 0 0.286432 0 0 0.0876755  0 0 0 0 0 0  
1.88496 0.082232 0.0277323 -19.5929 0 10 0 0 -19.1245  -19.6124 0 9.68073 0 0 -19.1766  -0.0485281 0 0.0500208 0 0 -0.035082  0.0680251 0 0.269248 0 0 0.087209  0 0 0 0 0 0  
2.07345 0.0873487 0.0265007 -19.8387 0 10 0 0 -19.3481  -19.86 0 9.70488 0 0 -19.4144  -0.0406859 0 0.0428155 0 0 -0.0279773  0.0619286 0 0.2523 0 0 0.0942694  0 0 0 0 0 0  
2.26195 0.0923383 0.0265594 -20.0464 0 10 0 0 -19.6814  -20.0639 0 9.70898 0 0 -19.748  -0.0426171 0 0.0421965 0 0 -0.0297773  0.060067 0 0.248819 0 0 0.0963384  0 0 0 0 0 0  
2.45044 0.0974019 0.026598 -20.3329 0 10 0 0 -19.8651  -20.3472 0 9.71641 0 0 -19.9258  -0.0433191 0 0.0449138 0 0 -0.0313396  0.0576398 0 0.238676 0 0 0.0920408  0 0 0 0 0 0  
2.63894 0.102354 0.0267294 -20.748 0 10 0 0 -20.0823  -20.7723 0 9.72181 0 0 -20.1425  -0.042409 0 0.0443632 0 0 -0.0315659  0.0667186 0 0.233823 0 0 0.0917159  0 0 0 0 0 0  
2.82743 0.10727 0.0254112 -21.1223 0 10 0 0 -20.3824  -21.1443 0 9.73782 0 0 -20.4391  -0.0362284 0 0.0417879 0 0 -0.0291415  0.058212 0 0.220392 0 0 0.0859012  0 0 0 0 0 0  
3.01593 0.112162 0.0250795 -21.4403 0 10 0 0 -20.6382  -21.4607 0 9.74525 0 0 -20.6905  -0.0351626 0 0.0415891 0 0 -0.0292187  0.0555645 0 0.213165 0 0 0.0816086  0 0 0 0 0 0  
3.20442 0.116919 0.0254416 -21.8018 0 10 0 0 -20.823  -21.8283 0 9.7475 0 0 -20.8729  -0.0299891 0 0.043537 0 0 -0.0280737  0.0564592 0 0.208964 0 0 0.0779253  0 0 0 0 0 0  
3.39292 0.12174 0.0250794 -21.9647 0 10 0 0 -21.0526  -21.9932 0 9.74514 0 0 -21.106  -0.0260804 0 0.0423664 0 0 -0.0243666  0.0544903 0 0.212497 0 0 0.077744  0 0 0 0 0 0  
3.58142 0.126383 0.0240937 -22.1652 0 10 0 0 -21.2447  -22.1902 0 9.75772 0 0 -21.2902  -0.0247943 0 0.0410973 0 0 -0.0230378  0.0497793 0 0.201182 0 0 0.0685837  0 0 0 0 0 0  
3.76991 0.130934 0.0242906 -22.4222 0 10 0 0 -21.4936  -22.454 0 9.75622 0 0 -21.532  -0.0259805 0 0.0413638 0 0 -0.0295772  0.0577985 0 0.20242 0 0 0.0680575  0 0 0 0 0 0  
3.95841 0.135565 0.0252939 -22.5762 0 10 0 0 -21.862  -22.6111 0 9.74334 0 0 -21.9005  -0.0242415 0 0.0447985 0 0 -0.0298983  0.0591653 0 0.211863 0 0 0.0683963  0 0 0 0 0 0  
4.1469 0.140413 0.0254395 -22.9029 0 10 0 0 -22.0873  -22.9345 0 9.74507 0 0 -22.1186  -0.0246275 0 0.0433862 0 0 -0.0247168  0.0563068 0 0.211545 0 0 0.0560386  0 0 0 0 0 0  
4.3354 0.145095 0.0246801 -23.2916 0 10 0 0 -22.4199  -23.3226 0 9.76371 0 0 -22.4477  -0.0219986 0 0.0424976 0 0 -0.0233318  0.0530043 0 0.193796 0 0 0.051128  0 0 0 0 0 0  
4.52389 0.149639 0.0246713 -23.6916 0 10 0 0 -22.7101  -23.7235 0 9.75871 0 0 -22.7296  -0.0179334 0 0.0446877 0 0 -0.0219527  0.0498009 0 0.196606 0 0 0.041483  0 0 0 0 0 0  
4.71239 0.154041 0.0225199 -23.9066 0 10 0 0 -23.1291  -23.936 0 9.78145 0 0 -23.1456  -0.0183611 0 0.0405993 0 0 -0.0186283  0.0477448 0 0.177956 0 0 0.0351161  0 0 0 0 0 0  
4.90088 0.158189 0.0212101 -23.8817 0 10 0 0 -23.5432  -23.91 0 9.78982 0 0 -23.5472  -0.0190799 0 0.0376919 0 0 -0.0203648  0.0474177 0 0.172489 0 0 0.0243511  0 0 0 0 0 0  
5.08938 0.162105 0.0206144 -23.7018 0 10 0 0 -23.78  -23.7317 0 9.79992 0 0 -23.7915  -0.0207199 0 0.0347299 0 0 -0.0211033  0.0506826 0 0.165352 0 0 0.0325338  0 0 0 0 0 0  
5.27788 0.166011 0.0209711 -23.4883 0 10 0 0 -23.9739  -23.5205 0 9.79189 0 0 -23.9788  -0.015613 0 0.0360276 0 0 -0.0247725  0.0478583 0 0.172081 0 0 0.0296069  0 0 0 0 0 0  
5.46637 0.169908 0.0202912 -23.3954 0 10 0 0 -24.3992  -23.4276 0 9.79915 0 0 -24.4083  -0.0132946 0 0.0328992 0 0 -0.0214014  0.0454433 0 0.167951 0 0 0.0304828  0 0 0 0 0 0  
5.65487 0.173689 0.0195966 -23.2511 0 10 0 0 -24.8404  -23.2838 0 9.80754 0 0 -24.8497  -0.0156099 0 0.0333902 0 0 -0.0237278  0.0482989 0 0.159068 0 0 0.0330354  0 0 0 0 0 0  
5.84336 0.177373 0.0195619 -23.4015 0 10 0 0 -24.9803  -23.4318 0 9.8052 0 0 -24.9926  -0.0135256 0 0.0336255 0 0 -0.0228525  0.0437662 0 0.161177 0 0 0.0351598  0 0 0 0 0 0  
6.03186 0.181296 0.0215231 -23.4337 0 10 0 0 -25.1156  -23.4551 0 9.77801 0 0 -25.1298  -0.0155426 0 0.0382761 0 0 -0.0242488  0.0370152 0 0.18371 0 0 0.0384895  0 0 0 0 0 0  
