# LF_DEM version v3.0-126-gb72fb1a
# np 1000
# VF 0.76
# Lx 73.993
# Ly 0
# Lz 73.993
# flow_type shear
# data in cl units.
#1: time
#2: cumulated strain
#3: shear rate
#4-9: total stress tensor (xx, xy, xz, yz, yy, zz)
#10-15: contact stress tensor (xx, xy, xz, yz, yy, zz)
#16-21: dashpot stress tensor (xx, xy, xz, yz, yy, zz)
#22-27: hydro stress tensor (xx, xy, xz, yz, yy, zz)
#28-33: repulsion stress tensor (xx, xy, xz, yz, yy, zz)

0.0188496 0.000468869 0.0248743 -1.27138 0 1 0 0 -1.08194  -1.38162 0 0.669961 0 0 -1.26295  -0.0544116 0 0.0256466 0 0 -0.0662523  0.164653 0 0.304392 0 0 0.247262  0 0 0 0 0 0  
1.88496 0.0446569 0.0229293 -1.33058 0 1 0 0 -1.21749  -1.43816 0 0.686309 0 0 -1.36612  -0.0532456 0 0.0294079 0 0 -0.0614552  0.160831 0 0.284283 0 0 0.21009  0 0 0 0 0 0  
3.76991 0.0873581 0.0228457 -1.44202 0 1 0 0 -1.38254  -1.53579 0 0.715141 0 0 -1.5199  -0.0409008 0 0.0312664 0 0 -0.0421982  0.13467 0 0.253593 0 0 0.179553  0 0 0 0 0 0  
5.65487 0.131691 0.0241275 -1.49462 0 1 0 0 -1.36955  -1.57784 0 0.71553 0 0 -1.50951  -0.0312619 0 0.0280188 0 0 -0.0354857  0.114477 0 0.256451 0 0 0.17544  0 0 0 0 0 0  
7.53982 0.178322 0.0253881 -1.43699 0 1 0 0 -1.2293  -1.50502 0 0.685791 0 0 -1.38186  -0.048742 0 0.0291093 0 0 -0.043181  0.11677 0 0.285099 0 0 0.195744  0 0 0 0 0 0  
9.42478 0.22652 0.0255429 -1.29842 0 1 0 0 -1.03747  -1.42832 0 0.646933 0 0 -1.22426  -0.0727167 0 0.0213319 0 0 -0.0671999  0.202609 0 0.331735 0 0 0.253993  0 0 0 0 0 0  
11.3097 0.273528 0.0246283 -1.24947 0 1 0 0 -0.909756  -1.36835 0 0.658028 0 0 -1.13485  -0.0576457 0 0.0216846 0 0 -0.0688365  0.176534 0 0.320288 0 0 0.29393  0 0 0 0 0 0  
13.1947 0.319051 0.0238067 -1.2006 0 1 0 0 -0.847857  -1.32539 0 0.647175 0 0 -1.0987  -0.0589972 0 0.0176246 0 0 -0.0728787  0.183781 0 0.3352 0 0 0.323727  0 0 0 0 0 0  
15.0796 0.362872 0.022714 -1.23843 0 1 0 0 -0.886985  -1.35294 0 0.648788 0 0 -1.11875  -0.073286 0 0.0189983 0 0 -0.0782815  0.187795 0 0.332214 0 0 0.310049  0 0 0 0 0 0  
16.9646 0.404943 0.0215959 -1.31203 0 1 0 0 -0.963783  -1.41305 0 0.670755 0 0 -1.17033  -0.0647849 0 0.0210616 0 0 -0.0754256  0.165806 0 0.308183 0 0 0.281973  0 0 0 0 0 0  
18.8496 0.44453 0.0208831 -1.34755 0 1 0 0 -1.06862  -1.45422 0 0.700191 0 0 -1.24484  -0.0496597 0 0.0196068 0 0 -0.0627116  0.156336 0 0.280202 0 0 0.238925  0 0 0 0 0 0  
20.7345 0.483922 0.0208619 -1.3575 0 1 0 0 -1.15248  -1.42833 0 0.706394 0 0 -1.28036  -0.0394946 0 0.0276395 0 0 -0.0522985  0.110322 0 0.265967 0 0 0.180179  0 0 0 0 0 0  
